championship,round,date,time,day_of_week,home_team,away_team,winner,stadium,home_team_score,away_team_score,home_team_region,away_team_region,winner_region
2020,32,23/01/2021,21:00,Sabado,Vasco,Atletico-MG,Vasco,Sao Januario,3,2,RJ,MG,RJ
2020,32,24/01/2021,16:00,Domingo,Internacional,Gremio,Internacional,Beira Rio,2,1,RS,RS,RS
2020,32,24/01/2021,16:00,Domingo,Athletico-PR,Flamengo,Athletico-PR,Arena da Baixada,2,1,PR,RJ,PR
2020,32,24/01/2021,16:00,Domingo,Ceara,Palmeiras,Ceara,Castelao,2,1,CE,SP,CE
2020,32,24/01/2021,18:15,Domingo,Santos,Goias,Goias,Vila Belmiro,3,4,SP,GO,GO
2020,32,24/01/2021,18:15,Domingo,Sport,Bahia,Sport,Ilha do Retiro,2,0,PE,BA,PE
2020,32,24/01/2021,18:15,Domingo,Atletico-GO,Fortaleza,Atletico-GO,Antonio Accioly,2,0,GO,CE,GO
2020,32,24/01/2021,20:30,Domingo,Fluminense,Botafogo-RJ,Fluminense,Sao Januario,2,0,RJ,RJ,RJ
2020,32,25/01/2021,20:00,Segunda-Feira,Corinthians,Bragantino,Bragantino,Neo Quimica Arena,0,2,SP,SP,SP
2020,33,31/01/2021,16:00,Domingo,Vasco,Bahia,-,Sao Januario,0,0,RJ,BA,-
2020,33,31/01/2021,16:00,Domingo,Coritiba,Gremio,-,Couto Pereira,1,1,PR,RS,-
2020,33,31/01/2021,16:00,Domingo,Ceara,Athletico-PR,Athletico-PR,Castelao,0,2,CE,PR,PR
2020,33,31/01/2021,16:00,Domingo,Atletico-GO,Sao Paulo,Atletico-GO,Antonio Accioly,2,1,GO,SP,GO
2020,33,31/01/2021,17:00,Domingo,Atletico-MG,Fortaleza,Atletico-MG,Mineirao,2,0,MG,CE,MG
2020,33,31/01/2021,18:15,Domingo,Internacional,Bragantino,Internacional,Beira Rio,2,1,RS,SP,RS
2020,33,31/01/2021,20:30,Domingo,Fluminense,Goias,Fluminense,Nilton Santos (Engenhao),3,0,RJ,GO,RJ
2020,33,01/02/2021,20:00,Segunda-Feira,Sport,Flamengo,Flamengo,Ilha do Retiro,0,3,PE,RJ,RJ
2020,33,02/02/2021,16:00,Terça-Feira,Palmeiras,Botafogo-RJ,-,Allianz Parque,1,1,SP,RJ,-
2020,33,17/02/2021,19:00,Quarta-Feira,Santos,Corinthians,Santos,Vila Belmiro,1,0,SP,SP,SP
2020,34,03/02/2021,16:00,Quarta-Feira,Gremio,Santos,-,Arena do Gremio,3,3,RS,SP,-
2020,34,03/02/2021,19:15,Quarta-Feira,Bragantino,Atletico-GO,Bragantino,Nabi Abi Chedid,2,0,SP,GO,SP
2020,34,03/02/2021,21:30,Quarta-Feira,Corinthians,Ceara,Corinthians,Neo Quimica Arena,2,1,SP,CE,SP
2020,34,03/02/2021,21:30,Quarta-Feira,Bahia,Fluminense,Fluminense,Itaipava Arena Fonte Nova,0,1,BA,RJ,RJ
2020,34,03/02/2021,21:30,Quarta-Feira,Goias,Atletico-MG,Goias,Serrinha,1,0,GO,MG,GO
2020,34,04/02/2021,18:30,Quinta-Feira,Fortaleza,Coritiba,Fortaleza,Castelao,3,1,CE,PR,CE
2020,34,04/02/2021,21:00,Quinta-Feira,Flamengo,Vasco,Flamengo,Maracana,2,0,RJ,RJ,RJ
2020,34,04/02/2021,21:00,Quinta-Feira,Athletico-PR,Internacional,-,Arena da Baixada,0,0,PR,RS,-
2020,34,05/02/2021,20:00,Sexta-Feira,Botafogo-RJ,Sport,Sport,Nilton Santos (Engenhao),0,1,RJ,PE,PE
2020,34,19/02/2021,21:30,Sexta-Feira,Sao Paulo,Palmeiras,-,Morumbi,1,1,SP,SP,-
2020,35,06/02/2021,19:00,Sabado,Bahia,Goias,-,Itaipava Arena Fonte Nova,3,3,BA,GO,-
2020,35,06/02/2021,21:00,Sabado,Atletico-GO,Santos,-,Antonio Accioly,1,1,GO,SP,-
2020,35,07/02/2021,20:30,Domingo,Bragantino,Flamengo,-,Nabi Abi Chedid,1,1,SP,RJ,-
2020,35,08/02/2021,20:00,Segunda-Feira,Botafogo-RJ,Gremio,Gremio,Nilton Santos (Engenhao),2,5,RJ,RS,RS
2020,35,10/02/2021,19:00,Quarta-Feira,Internacional,Sport,Sport,Beira Rio,1,2,RS,PE,PE
2020,35,10/02/2021,19:15,Quarta-Feira,Fortaleza,Vasco,Fortaleza,Castelao,3,0,CE,RJ,CE
2020,35,10/02/2021,21:00,Quarta-Feira,Sao Paulo,Ceara,-,Morumbi,1,1,SP,CE,-
2020,35,10/02/2021,21:30,Quarta-Feira,Fluminense,Atletico-MG,-,Maracana,0,0,RJ,MG,-
2020,35,10/02/2021,21:30,Quarta-Feira,Corinthians,Athletico-PR,-,Neo Quimica Arena,3,3,SP,PR,-
2020,35,17/02/2021,19:30,Quarta-Feira,Coritiba,Palmeiras,Coritiba,Couto Pereira,1,0,PR,SP,PR
2020,36,13/02/2021,17:00,Sabado,Goias,Botafogo-RJ,Goias,Serrinha,2,0,GO,RJ,GO
2020,36,13/02/2021,19:00,Sabado,Santos,Coritiba,Santos,Vila Belmiro,2,0,SP,PR,SP
2020,36,13/02/2021,19:00,Sabado,Atletico-MG,Bahia,-,Mineirao,1,1,MG,BA,-
2020,36,14/02/2021,16:00,Domingo,Flamengo,Corinthians,Flamengo,Maracana,2,1,RJ,SP,RJ
2020,36,14/02/2021,16:00,Domingo,Vasco,Internacional,Internacional,Sao Januario,0,2,RJ,RS,RS
2020,36,14/02/2021,18:15,Domingo,Palmeiras,Fortaleza,Palmeiras,Allianz Parque,3,0,SP,CE,SP
2020,36,14/02/2021,18:15,Domingo,Athletico-PR,Atletico-GO,Athletico-PR,Arena da Baixada,2,1,PR,GO,PR
2020,36,14/02/2021,20:30,Domingo,Gremio,Sao Paulo,Sao Paulo,Arena do Gremio,1,2,RS,SP,SP
2020,36,15/02/2021,18:00,Segunda-Feira,Ceara,Fluminense,Fluminense,Castelao,1,3,CE,RJ,RJ
2020,36,15/02/2021,20:00,Segunda-Feira,Sport,Bragantino,-,Ilha do Retiro,0,0,PE,SP,-
2020,37,20/02/2021,18:30,Sabado,Coritiba,Ceara,Ceara,Couto Pereira,0,2,PR,CE,CE
2020,37,20/02/2021,21:00,Sabado,Fortaleza,Bahia,Bahia,Castelao,0,4,CE,BA,BA
2020,37,21/02/2021,16:00,Domingo,Flamengo,Internacional,Flamengo,Maracana,2,1,RJ,RS,RJ
2020,37,21/02/2021,16:00,Domingo,Corinthians,Vasco,-,Neo Quimica Arena,0,0,SP,RJ,-
2020,37,21/02/2021,16:00,Domingo,Sport,Atletico-MG,Atletico-MG,Ilha do Retiro,2,3,PE,MG,MG
2020,37,21/02/2021,18:15,Domingo,Santos,Fluminense,-,Vila Belmiro,1,1,SP,RJ,-
2020,37,21/02/2021,18:15,Domingo,Gremio,Athletico-PR,Gremio,Arena do Gremio,1,0,RS,PR,RS
2020,37,21/02/2021,20:30,Domingo,Goias,Bragantino,-,Serrinha,0,0,GO,SP,-
2020,37,22/02/2021,18:00,Segunda-Feira,Palmeiras,Atletico-GO,-,Allianz Parque,1,1,SP,GO,-
2020,37,22/02/2021,20:00,Segunda-Feira,Botafogo-RJ,Sao Paulo,Botafogo-RJ,Nilton Santos (Engenhao),1,0,RJ,SP,RJ
2020,38,25/02/2021,21:30,Quinta-Feira,Fluminense,Fortaleza,Fluminense,Maracana,2,0,RJ,CE,RJ
2020,38,25/02/2021,21:30,Quinta-Feira,Vasco,Goias,Vasco,Sao Januario,3,2,RJ,GO,RJ
2020,38,25/02/2021,21:30,Quinta-Feira,Sao Paulo,Flamengo,Sao Paulo,Morumbi,2,1,SP,RJ,SP
2020,38,25/02/2021,21:30,Quinta-Feira,Bragantino,Gremio,Bragantino,Nabi Abi Chedid,1,0,SP,RS,SP
2020,38,25/02/2021,21:30,Quinta-Feira,Atletico-MG,Palmeiras,Atletico-MG,Mineirao,2,0,MG,SP,MG
2020,38,25/02/2021,21:30,Quinta-Feira,Internacional,Corinthians,-,Beira Rio,0,0,RS,SP,-
2020,38,25/02/2021,21:30,Quinta-Feira,Bahia,Santos,Bahia,Itaipava Arena Fonte Nova,2,0,BA,SP,BA
2020,38,25/02/2021,21:30,Quinta-Feira,Athletico-PR,Sport,Athletico-PR,Arena da Baixada,2,0,PR,PE,PR
2020,38,25/02/2021,21:30,Quinta-Feira,Ceara,Botafogo-RJ,Ceara,Castelao,2,1,CE,RJ,CE
2020,38,25/02/2021,21:30,Quinta-Feira,Atletico-GO,Coritiba,Atletico-GO,Antonio Accioly,3,1,GO,PR,GO
2021,1,29/05/2021,19:00,Sabado,Cuiaba,Juventude,-,Arena Pantanal,2,2,MS,RS,-
2021,1,29/05/2021,20:00,Sabado,Bahia,Santos,Bahia,Pituacu,3,0,BA,SP,BA
2021,1,29/05/2021,21:00,Sabado,Sao Paulo,Fluminense,-,Morumbi,0,0,SP,RJ,-
2021,1,30/05/2021,11:00,Domingo,Atletico-MG,Fortaleza,Fortaleza,Mineirao,1,2,MG,CE,CE
2021,1,30/05/2021,16:00,Domingo,Flamengo,Palmeiras,Flamengo,Maracana,1,0,RJ,SP,RJ
2021,1,30/05/2021,16:00,Domingo,Ceara,Gremio,Ceara,Castelao,3,2,CE,RS,CE
2021,1,30/05/2021,18:15,Domingo,Corinthians,Atletico-GO,Atletico-GO,Neo Quimica Arena,0,1,SP,GO,GO
2021,1,30/05/2021,18:15,Domingo,Chapecoense,Bragantino,Bragantino,Arena Conda,0,3,SC,SP,SP
2021,1,30/05/2021,18:15,Domingo,Athletico-PR,America-MG,Athletico-PR,Arena da Baixada,1,0,PR,MG,PR
2021,1,30/05/2021,20:30,Domingo,Internacional,Sport,-,Beira Rio,2,2,RS,PE,-
2021,2,05/06/2021,19:00,Sabado,Atletico-GO,Sao Paulo,Atletico-GO,Antonio Accioly,2,0,GO,SP,GO
2021,2,05/06/2021,21:00,Sabado,Santos,Ceara,Santos,Vila Belmiro,3,1,SP,CE,SP
2021,2,05/06/2021,21:00,Sabado,Bragantino,Bahia,-,Nabi Abi Chedid,3,3,SP,BA,-
2021,2,06/06/2021,11:00,Domingo,Fluminense,Cuiaba,Fluminense,Sao Januario,1,0,RJ,MS,RJ
2021,2,06/06/2021,16:00,Domingo,America-MG,Corinthians,Corinthians,Independencia,0,1,MG,SP,SP
2021,2,06/06/2021,16:00,Domingo,Fortaleza,Internacional,Fortaleza,Castelao,5,1,CE,RS,CE
2021,2,06/06/2021,18:15,Domingo,Palmeiras,Chapecoense,Palmeiras,Allianz Parque,3,1,SP,SC,SP
2021,2,06/06/2021,18:15,Domingo,Juventude,Athletico-PR,Athletico-PR,Alfredo Jaconi,0,3,RS,PR,PR
2021,2,06/06/2021,20:30,Domingo,Sport,Atletico-MG,Atletico-MG,Ilha do Retiro,0,1,PE,MG,MG
2021,2,23/11/2021,21:00,Terca-feira,Gremio,Flamengo,-,Arena do Gremio,2,2,RS,RJ,-
2021,3,12/06/2021,19:00,Sabado,Palmeiras,Corinthians,-,Allianz Parque,1,1,SP,SP,-
2021,3,12/06/2021,19:00,Sabado,Santos,Juventude,-,Vila Belmiro,0,0,SP,RS,-
2021,3,13/06/2021,16:00,Domingo,Atletico-MG,Sao Paulo,Atletico-MG,Mineirao,1,0,MG,SP,MG
2021,3,13/06/2021,16:00,Domingo,Gremio,Athletico-PR,Athletico-PR,Arena do Gremio,0,1,RS,PR,PR
2021,3,13/06/2021,16:00,Domingo,Flamengo,America-MG,Flamengo,Maracana,2,0,RJ,MG,RJ
2021,3,13/06/2021,20:30,Domingo,Bragantino,Fluminense,-,Nabi Abi Chedid,2,2,SP,RJ,-
2021,3,13/06/2021,20:03,Domingo,Bahia,Internacional,Internacional,Pituacu,0,1,BA,RS,RS
2021,3,13/06/2021,20:03,Domingo,Fortaleza,Sport,Fortaleza,Castelao,1,0,CE,PE,CE
2021,3,13/06/2021,20:03,Domingo,Chapecoense,Ceara,-,Arena Conda,0,0,SC,CE,-
2021,3,21/07/2021,19:00,Quarta-feira,Cuiaba,Atletico-GO,Cuiaba,Arena Pantanal,2,1,MS,GO,MS
2021,4,16/06/2021,19:00,Quarta-feira,Sao Paulo,Chapecoense,-,Morumbi,1,1,SP,SC,-
2021,4,16/06/2021,19:00,Quarta-feira,Internacional,Atletico-MG,Atletico-MG,Beira Rio,0,1,RS,MG,MG
2021,4,16/06/2021,20:30,Quarta-feira,Corinthians,Bragantino,Bragantino,Neo Quimica Arena,1,2,SP,SP,SP
2021,4,16/06/2021,21:30,Quarta-feira,Juventude,Palmeiras,Palmeiras,Alfredo Jaconi,0,3,RS,SP,SP
2021,4,17/06/2021,16:00,Quinta-feira,America-MG,Cuiaba,-,Independencia,0,0,MG,MS,-
2021,4,17/06/2021,16:00,Quinta-feira,Ceara,Bahia,Bahia,Castelao,1,2,CE,BA,BA
2021,4,17/06/2021,19:00,Quinta-feira,Fluminense,Santos,Fluminense,Maracana,1,0,RJ,SP,RJ
2021,4,17/06/2021,19:00,Quinta-feira,Atletico-GO,Fortaleza,-,Antonio Accioly,0,0,GO,CE,-
2021,4,17/06/2021,19:00,Quinta-feira,Sport,Gremio,Sport,Ilha do Retiro,1,0,PE,RS,PE
2021,4,02/11/2021,16:00,Terca-feira,Athletico-PR,Flamengo,-,Arena da Baixada,2,2,PR,RJ,-
2021,5,19/06/2021,21:00,Sabado,Flamengo,Bragantino,Bragantino,Maracana,2,3,RJ,SP,SP
2021,5,20/06/2021,11:00,Domingo,Palmeiras,America-MG,Palmeiras,Allianz Parque,2,1,SP,MG,SP
2021,5,20/06/2021,16:00,Domingo,Internacional,Ceara,-,Beira Rio,1,1,RS,CE,-
2021,5,20/06/2021,16:00,Domingo,Bahia,Corinthians,-,Pituacu,0,0,BA,SP,-
2021,5,20/06/2021,18:15,Domingo,Santos,Sao Paulo,Santos,Vila Belmiro,2,0,SP,SP,SP
2021,5,20/06/2021,18:15,Domingo,Fortaleza,Fluminense,-,Castelao,1,1,CE,RJ,-
2021,5,20/06/2021,18:15,Domingo,Athletico-PR,Atletico-GO,Athletico-PR,Arena da Baixada,2,1,PR,GO,PR
2021,5,20/06/2021,20:30,Domingo,Juventude,Sport,Juventude,Alfredo Jaconi,1,0,RS,PE,RS
2021,5,21/06/2021,20:00,Segunda-feira,Atletico-MG,Chapecoense,-,Mineirao,1,1,MG,SC,-
2021,5,18/08/2021,19:00,Quarta-feira,Cuiaba,Gremio,Gremio,Arena Pantanal,0,1,MS,RS,RS
2021,6,23/06/2021,19:00,Quarta-feira,Flamengo,Fortaleza,Flamengo,Maracana,2,1,RJ,CE,RJ
2021,6,23/06/2021,19:00,Quarta-feira,Atletico-GO,Fluminense,Atletico-GO,Antonio Accioly,1,0,GO,RJ,GO
2021,6,23/06/2021,19:00,Quarta-feira,Bragantino,Palmeiras,Bragantino,Nabi Abi Chedid,3,1,SP,SP,SP
2021,6,23/06/2021,19:00,Quarta-feira,Sao Paulo,Cuiaba,-,Morumbi,2,2,SP,MS,-
2021,6,24/06/2021,16:00,Quinta-feira,America-MG,Juventude,-,Independencia,1,1,MG,RS,-
2021,6,24/06/2021,19:00,Quinta-feira,Corinthians,Sport,Corinthians,Neo Quimica Arena,2,1,SP,PE,SP
2021,6,24/06/2021,19:00,Quinta-feira,Ceara,Atletico-MG,Ceara,Castelao,2,1,CE,MG,CE
2021,6,24/06/2021,19:00,Quinta-feira,Chapecoense,Internacional,Internacional,Arena Conda,1,2,SC,RS,RS
2021,6,24/06/2021,21:30,Quinta-feira,Gremio,Santos,-,Arena do Gremio,2,2,RS,SP,-
2021,6,24/06/2021,21:30,Quinta-feira,Bahia,Athletico-PR,Bahia,Pituacu,2,1,BA,PR,BA
2021,7,27/06/2021,11:00,Domingo,Juventude,Flamengo,Juventude,Alfredo Jaconi,1,0,RS,RJ,RS
2021,7,27/06/2021,16:00,Domingo,Fluminense,Corinthians,-,Sao Januario,1,1,RJ,SP,-
2021,7,27/06/2021,20:00,Domingo,Gremio,Fortaleza,-,Arena do Gremio,0,0,RS,CE,-
2021,7,27/06/2021,20:00,Domingo,Palmeiras,Bahia,Palmeiras,Allianz Parque,3,2,SP,BA,SP
2021,7,27/06/2021,20:00,Domingo,Athletico-PR,Chapecoense,-,Arena da Baixada,2,2,PR,SC,-
2021,7,27/06/2021,20:30,Domingo,Santos,Atletico-MG,Santos,Vila Belmiro,2,0,SP,MG,SP
2021,7,27/06/2021,20:30,Domingo,Ceara,Sao Paulo,-,Castelao,1,1,CE,SP,-
2021,7,27/06/2021,20:30,Domingo,America-MG,Internacional,-,Independencia,1,1,MG,RS,-
2021,7,27/06/2021,20:30,Domingo,Sport,Cuiaba,-,Ilha do Retiro,0,0,PE,MS,-
2021,7,28/06/2021,20:00,Segunda-feira,Atletico-GO,Bragantino,Bragantino,Antonio Accioly,0,1,GO,SP,SP
2021,8,30/06/2021,16:00,Quarta-feira,Fortaleza,Chapecoense,Fortaleza,Castelao,3,2,CE,SC,CE
2021,8,30/06/2021,16:00,Quarta-feira,Fluminense,Athletico-PR,Athletico-PR,Raulino de Oliveira,1,4,RJ,PR,PR
2021,8,30/06/2021,19:00,Quarta-feira,Internacional,Palmeiras,Palmeiras,Beira Rio,1,2,RS,SP,SP
2021,8,30/06/2021,19:00,Quarta-feira,Bahia,America-MG,America-MG,Pituacu,3,4,BA,MG,MG
2021,8,30/06/2021,20:30,Quarta-feira,Santos,Sport,-,Vila Belmiro,0,0,SP,PE,-
2021,8,30/06/2021,21:30,Quarta-feira,Corinthians,Sao Paulo,-,Neo Quimica Arena,0,0,SP,SP,-
2021,8,30/06/2021,21:30,Quarta-feira,Juventude,Gremio,Juventude,Alfredo Jaconi,2,0,RS,RS,RS
2021,8,01/07/2021,16:00,Quinta-feira,Bragantino,Ceara,-,Nabi Abi Chedid,0,0,SP,CE,-
2021,8,01/07/2021,19:00,Quinta-feira,Atletico-MG,Atletico-GO,Atletico-MG,Mineirao,4,1,MG,GO,MG
2021,8,01/07/2021,20:00,Quinta-feira,Cuiaba,Flamengo,Flamengo,Arena Pantanal,0,2,MS,RJ,RJ
2021,9,03/07/2021,19:00,Sabado,Athletico-PR,Fortaleza,Athletico-PR,Arena da Baixada,2,1,PR,CE,PR
2021,9,03/07/2021,19:00,Sabado,America-MG,Santos,America-MG,Independencia,2,0,MG,SP,MG
2021,9,03/07/2021,21:00,Sabado,Corinthians,Internacional,-,Neo Quimica Arena,1,1,SP,RS,-
2021,9,04/07/2021,11:00,Domingo,Chapecoense,Bahia,Bahia,Arena Conda,0,2,SC,BA,BA
2021,9,04/07/2021,16:00,Domingo,Flamengo,Fluminense,Fluminense,Neo Quimica Arena,0,1,RJ,RJ,RJ
2021,9,04/07/2021,16:00,Domingo,Sport,Palmeiras,Palmeiras,Ilha do Retiro,0,1,PE,SP,SP
2021,9,04/07/2021,18:15,Domingo,Sao Paulo,Bragantino,Bragantino,Morumbi,1,2,SP,SP,SP
2021,9,04/07/2021,18:15,Domingo,Ceara,Juventude,Ceara,Castelao,2,0,CE,RS,CE
2021,9,04/07/2021,18:15,Domingo,Cuiaba,Atletico-MG,Atletico-MG,Arena Pantanal,0,1,MS,MG,MG
2021,9,04/07/2021,20:30,Domingo,Gremio,Atletico-GO,Atletico-GO,Arena do Gremio,0,1,RS,GO,GO
2021,10,06/07/2021,19:30,Terca-feira,Santos,Athletico-PR,Santos,Vila Belmiro,2,1,SP,PR,SP
2021,10,07/07/2021,18:00,Quarta-feira,Fortaleza,America-MG,Fortaleza,Castelao,4,0,CE,MG,CE
2021,10,07/07/2021,18:00,Quarta-feira,Bragantino,Cuiaba,-,Nabi Abi Chedid,1,1,SP,MS,-
2021,10,07/07/2021,18:00,Quarta-feira,Bahia,Juventude,Bahia,Pituacu,1,0,BA,RS,BA
2021,10,07/07/2021,19:00,Quarta-feira,Palmeiras,Gremio,Palmeiras,Allianz Parque,2,0,SP,RS,SP
2021,10,07/07/2021,19:00,Quarta-feira,Atletico-MG,Flamengo,Atletico-MG,Mineirao,2,1,MG,RJ,MG
2021,10,07/07/2021,19:15,Quarta-feira,Atletico-GO,Sport,-,Antonio Accioly,1,1,GO,PE,-
2021,10,07/07/2021,21:30,Quarta-feira,Fluminense,Ceara,-,Sao Januario,0,0,RJ,CE,-
2021,10,07/07/2021,21:30,Quarta-feira,Internacional,Sao Paulo,Sao Paulo,Beira Rio,0,2,RS,SP,SP
2021,10,08/07/2021,21:00,Quinta-feira,Chapecoense,Corinthians,Corinthians,Arena Conda,0,1,SC,SP,SP
2021,11,10/07/2021,16:30,Sabado,Palmeiras,Santos,Palmeiras,Allianz Parque,3,2,SP,SP,SP
2021,11,10/07/2021,16:30,Sabado,Gremio,Internacional,-,Arena do Gremio,0,0,RS,RS,-
2021,11,10/07/2021,17:30,Sabado,Athletico-PR,Bragantino,-,Arena da Baixada,2,2,PR,SP,-
2021,11,10/07/2021,19:00,Sabado,Sao Paulo,Bahia,Sao Paulo,Morumbi,1,0,SP,BA,SP
2021,11,10/07/2021,19:00,Sabado,America-MG,Atletico-MG,Atletico-MG,Independencia,0,1,MG,MG,MG
2021,11,10/07/2021,19:00,Sabado,Sport,Fluminense,Fluminense,Ilha do Retiro,1,2,PE,RJ,RJ
2021,11,11/07/2021,11:00,Domingo,Juventude,Atletico-GO,-,Alfredo Jaconi,1,1,RS,GO,-
2021,11,11/07/2021,18:15,Domingo,Flamengo,Chapecoense,Flamengo,Maracana,2,1,RJ,SC,RJ
2021,11,11/07/2021,18:15,Domingo,Cuiaba,Ceara,-,Arena Pantanal,2,2,MS,CE,-
2021,11,11/07/2021,20:30,Domingo,Fortaleza,Corinthians,Fortaleza,Castelao,1,0,CE,SP,CE
2021,12,17/07/2021,17:00,Sabado,Sao Paulo,Fortaleza,Fortaleza,Morumbi,0,1,SP,CE,CE
2021,12,17/07/2021,17:00,Sabado,Ceara,Athletico-PR,Ceara,Castelao,1,0,CE,PR,CE
2021,12,17/07/2021,19:00,Sabado,Corinthians,Atletico-MG,Atletico-MG,Neo Quimica Arena,1,2,SP,MG,MG
2021,12,17/07/2021,21:00,Sabado,Fluminense,Gremio,Gremio,Maracana,0,1,RJ,RS,RS
2021,12,18/07/2021,11:00,Domingo,Chapecoense,Cuiaba,Cuiaba,Arena Conda,2,3,SC,MS,MS
2021,12,18/07/2021,16:00,Domingo,Atletico-GO,Palmeiras,Palmeiras,Antonio Accioly,0,3,GO,SP,SP
2021,12,18/07/2021,18:15,Domingo,Bahia,Flamengo,Flamengo,Pituacu,0,5,BA,RJ,RJ
2021,12,18/07/2021,20:30,Domingo,Internacional,Juventude,Internacional,Beira Rio,1,0,RS,RS,RS
2021,12,18/07/2021,20:30,Domingo,Bragantino,Santos,-,Nabi Abi Chedid,2,2,SP,SP,-
2021,12,19/07/2021,20:00,Segunda-feira,America-MG,Sport,Sport,Independencia,0,1,MG,PE,PE
2021,13,24/07/2021,17:00,Sabado,Gremio,America-MG,-,Arena do Gremio,1,1,RS,MG,-
2021,13,24/07/2021,19:00,Sabado,Palmeiras,Fluminense,Palmeiras,Allianz Parque,1,0,SP,RJ,SP
2021,13,25/07/2021,11:00,Domingo,Atletico-MG,Bahia,Atletico-MG,Mineirao,3,0,MG,BA,MG
2021,13,25/07/2021,16:00,Domingo,Fortaleza,Bragantino,Fortaleza,Castelao,1,0,CE,SP,CE
2021,13,25/07/2021,16:00,Domingo,Flamengo,Sao Paulo,Flamengo,Maracana,5,1,RJ,SP,RJ
2021,13,25/07/2021,18:15,Domingo,Santos,Atletico-GO,Atletico-GO,Vila Belmiro,0,1,SP,GO,GO
2021,13,25/07/2021,18:15,Domingo,Athletico-PR,Internacional,Athletico-PR,Arena da Baixada,2,1,PR,RS,PR
2021,13,25/07/2021,20:30,Domingo,Sport,Ceara,-,Ilha do Retiro,0,0,PE,CE,-
2021,13,26/07/2021,18:00,Segunda-feira,Juventude,Chapecoense,Juventude,Alfredo Jaconi,1,0,RS,SC,RS
2021,13,26/07/2021,20:00,Segunda-feira,Cuiaba,Corinthians,Corinthians,Arena Pantanal,1,2,MS,SP,SP
2021,14,31/07/2021,19:00,Sabado,Sao Paulo,Palmeiras,-,Morumbi,0,0,SP,SP,-
2021,14,31/07/2021,20:00,Sabado,Internacional,Cuiaba,-,Beira Rio,0,0,RS,MS,-
2021,14,31/07/2021,21:00,Sabado,Bragantino,Gremio,Bragantino,Nabi Abi Chedid,1,0,SP,RS,SP
2021,14,01/08/2021,16:00,Domingo,Corinthians,Flamengo,Flamengo,Neo Quimica Arena,1,3,SP,RJ,RJ
2021,14,01/08/2021,16:00,Domingo,Atletico-MG,Athletico-PR,Atletico-MG,Mineirao,2,0,MG,PR,MG
2021,14,01/08/2021,18:15,Domingo,Bahia,Sport,Sport,Pituacu,0,1,BA,PE,PE
2021,14,01/08/2021,18:15,Domingo,Chapecoense,Santos,Santos,Arena Conda,0,1,SC,SP,SP
2021,14,01/08/2021,20:30,Domingo,Ceara,Fortaleza,Ceara,Castelao,3,1,CE,CE,CE
2021,14,01/08/2021,20:30,Domingo,Atletico-GO,America-MG,-,Antonio Accioly,1,1,GO,MG,-
2021,14,02/08/2021,19:00,Segunda-feira,Fluminense,Juventude,-,Maracana,1,1,RJ,RS,-
2021,15,06/08/2021,19:00,Sexta-feira,Sport,Bragantino,-,Ilha do Retiro,0,0,PE,SP,-
2021,15,07/08/2021,18:00,Sabado,Athletico-PR,Sao Paulo,Sao Paulo,Arena da Baixada,1,2,PR,SP,SP
2021,15,07/08/2021,21:00,Sabado,Palmeiras,Fortaleza,Fortaleza,Allianz Parque,2,3,SP,CE,CE
2021,15,07/08/2021,21:00,Sabado,Cuiaba,Bahia,-,Arena Pantanal,1,1,MS,BA,-
2021,15,08/08/2021,16:00,Domingo,Santos,Corinthians,-,Vila Belmiro,0,0,SP,SP,-
2021,15,08/08/2021,16:00,Domingo,America-MG,Fluminense,America-MG,Independencia,1,0,MG,RJ,MG
2021,15,08/08/2021,16:00,Domingo,Juventude,Atletico-MG,Atletico-MG,Alfredo Jaconi,1,2,RS,MG,MG
2021,15,08/08/2021,18:15,Domingo,Flamengo,Internacional,Internacional,Maracana,0,4,RJ,RS,RS
2021,15,08/08/2021,18:15,Domingo,Ceara,Atletico-GO,-,Castelao,0,0,CE,GO,-
2021,15,09/08/2021,20:00,Segunda-feira,Gremio,Chapecoense,Gremio,Arena do Gremio,2,1,RS,SC,RS
2021,16,14/08/2021,17:00,Sabado,Bragantino,Juventude,Juventude,Nabi Abi Chedid,1,2,SP,RS,RS
2021,16,14/08/2021,19:00,Sabado,Atletico-MG,Palmeiras,Atletico-MG,Mineirao,2,0,MG,SP,MG
2021,16,14/08/2021,21:00,Sabado,Sao Paulo,Gremio,Sao Paulo,Morumbi,2,1,SP,RS,SP
2021,16,15/08/2021,16:00,Domingo,Flamengo,Sport,Flamengo,Raulino de Oliveira,2,0,RJ,PE,RJ
2021,16,15/08/2021,16:00,Domingo,Corinthians,Ceara,Corinthians,Neo Quimica Arena,3,1,SP,CE,SP
2021,16,15/08/2021,18:15,Domingo,Fortaleza,Santos,-,Castelao,1,1,CE,SP,-
2021,16,15/08/2021,18:15,Domingo,Bahia,Atletico-GO,Atletico-GO,Pituacu,1,2,BA,GO,GO
2021,16,15/08/2021,18:15,Domingo,Cuiaba,Athletico-PR,Cuiaba,Arena Pantanal,1,0,MS,PR,MS
2021,16,15/08/2021,20:30,Domingo,Internacional,Fluminense,Internacional,Beira Rio,4,2,RS,RJ,RS
2021,16,16/08/2021,20:00,Segunda-feira,Chapecoense,America-MG,-,Arena Conda,1,1,SC,MG,-
2021,17,21/08/2021,17:00,Sabado,Atletico-GO,Chapecoense,-,Antonio Accioly,1,1,GO,SC,-
